CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CTPR,OCCP_GRP_1,TOTALPREM,WEDD_YN,MATE_OCCP_GRP_1,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,CUST_INCM,RCBASE_HSHD_INCM,JPBASE_HSHD_INCM
15088,1,N,2,5,39027,20.0,N,광주,주부,13956750.0,Y,제조업,1.0,2.0,105990.0,0.0,11329,5169.0
15090,1,N,2,5,29305,20.0,N,경기,n,2963388.0,N,n,0.0,0.0,51600.0,4627.3,9831,0.0
15092,1,N,2,2,27510,20.0,N,경기,기타,5872253.0,N,n,0.0,0.0,130197.0,0.0,0,0.0
15093,1,N,2,6,19861,20.0,N,대전,기타,5519377.0,N,n,0.0,0.0,159243.0,3190.0967741935483,8545,8545.0
15094,1,N,2,6,2061,12.0,N,강원,주부,21247250.0,N,n,0.0,0.0,185000.0,0.0,3203,3190.0
15095,1,N,1,3,17777,20.0,N,경기,서비스,28221678.0,Y,주부,1.0,0.0,192600.0,4122.0,5833,4122.0
15097,1,Y,2,3,16329,12.0,N,서울,사무직,2273605.0,N,n,0.0,0.0,104500.0,3277.0,4641,3277.0
15100,1,N,2,3,16250,20.0,N,경남,제조업,12131076.0,N,n,0.0,0.0,82200.0,3294.0,4719,3294.0
15102,1,Y,2,5,26805,20.0,N,대전,주부,46842323.0,Y,제조업,0.0,0.0,323800.0,0.0,9738,3938.0
15103,1,N,2,6,13410,12.0,N,서울,주부,3213480.0,Y,기타,1.0,3.0,26340.0,0.0,5704,5830.0
15104,1,N,2,5,8472,30.0,N,울산,서비스,19241237.0,N,n,0.0,0.0,209669.0,3715.0,0,3715.0
15106,1,N,1,4,6410,12.0,N,전북,제조업,10513100.0,N,n,0.0,0.0,264480.0,3552.0,3462,3552.0
15107,1,Y,2,5,9583,20.0,N,강원,주부,25178406.0,Y,n,1.0,2.0,173800.0,0.0,5189,5216.0
15108,1,N,2,3,7900,99.0,N,경남,전문직,4812524.0,N,n,0.0,0.0,138983.0,3491.0,0,3491.0
15112,1,N,2,3,2993,12.0,N,전북,서비스,2649885.0,N,n,0.0,0.0,124773.0,3147.0,2175,3147.0
15113,1,N,2,3,54444,20.0,N,대구,주부,41935310.0,Y,자영업,2.0,0.0,708691.0,0.0,10891,4644.0
15118,1,N,1,4,10694,20.0,N,경기,n,39133330.0,N,n,0.0,0.0,628497.0,4204.710526315789,4004,0.0
15120,1,N,2,3,11111,30.0,N,부산,주부,15806580.0,Y,서비스,0.0,0.0,586834.0,0.0,4251,3331.0
15123,1,N,2,4,12777,20.0,N,서울,주부,3514622.0,Y,사무직,2.0,1.0,213600.0,0.0,5806,4555.0
15124,1,N,2,4,9305,20.0,N,경남,주부,23388550.0,Y,서비스,1.0,1.0,261703.0,0.0,4095,3632.0
15125,1,N,2,4,19861,20.0,N,인천,주부,5001329.0,Y,전문직,3.0,0.0,115471.0,0.0,5851,4860.0
15126,1,N,1,3,15555,20.0,N,경기,서비스,34404915.0,N,n,0.0,0.0,330581.0,3588.0,5047,3588.0
15127,1,N,2,2,9027,20.0,N,경기,전문직,4751284.0,N,n,0.0,0.0,89362.0,2612.0,3495,2612.0
15128,1,N,2,5,27514,11.0,N,전남,주부,961850.0,Y,사무직,2.0,1.0,212050.0,0.0,8626,4896.0
15132,1,N,2,1,7610,40.0,N,충북,기타,12691651.0,N,n,0.0,0.0,199900.0,0.0,3928,3910.0
15136,1,Y,1,3,0,20.0,N,경기,제조업,3929920.0,N,n,0.0,0.0,77820.0,3169.0,0,3169.0
15138,1,N,1,4,23472,20.0,N,부산,서비스,17612220.0,Y,사무직,0.0,0.0,130800.0,4438.0,5077,8332.0
15140,1,N,2,3,20833,20.0,N,대전,전문직,4609828.0,N,n,0.0,0.0,38800.0,3447.0,8056,3447.0
15141,1,N,2,5,60138,20.0,N,서울,주부,28409727.0,Y,서비스,2.0,2.0,376334.0,0.0,11452,3734.0
15142,1,Y,2,3,27916,30.0,N,서울,사무직,17707866.0,N,n,0.0,0.0,149949.0,3067.0,6236,3067.0
15143,1,N,2,4,20138,20.0,N,대전,주부,1340780.0,Y,전문직,3.0,1.0,259260.0,0.0,5834,5159.0
15145,1,N,2,6,7931,11.0,N,충남,서비스,2580000.0,Y,n,1.0,3.0,60000.0,3475.0,4888,3475.0
15147,1,N,2,4,3333,30.0,N,충남,주부,23246356.0,Y,전문직,2.0,2.0,215100.0,0.0,5480,4903.0
15148,1,N,2,6,7916,30.0,N,인천,기타,20005998.0,N,n,0.0,0.0,234442.0,3190.0967741935483,2952,2936.0
15149,1,N,2,4,3701,50.0,N,서울,사무직,26444979.0,N,n,0.0,0.0,188100.0,2745.0,4690,2745.0
15150,1,N,2,6,5037,99.0,N,충남,기타,38831815.0,Y,사무직,1.0,2.0,499271.0,3190.0967741935483,0,3347.0
15151,1,N,1,3,17590,30.0,N,서울,제조업,27339012.0,N,n,0.0,0.0,195600.0,3858.0,5128,3858.0
15152,1,N,2,7,5392,12.0,N,인천,기타,5000000.0,Y,기타,0.0,0.0,41667.0,0.0,2700,2682.0
15153,1,N,1,3,46111,20.0,N,서울,기타,7647270.0,N,n,0.0,0.0,66010.0,0.0,9657,9504.0
15154,2,,1,5,9557,12.0,N,경기,사무직,18035108.0,Y,자영업,2.0,2.0,811100.0,6076.0,5549,10336.0
15155,2,,1,4,17638,20.0,N,서울,사무직,5309877.0,Y,사무직,0.0,0.0,129900.0,4716.0,0,8848.0
15156,1,Y,1,4,3921,12.0,N,경남,사무직,1254557.0,N,n,0.0,0.0,119989.0,4725.0,2930,4725.0
15157,1,N,2,5,0,20.0,N,경남,서비스,113173100.0,Y,사무직,2.0,2.0,1619804.0,4546.0,0,10945.0
15158,1,N,1,3,39312,12.0,N,서울,제조업,13060432.0,Y,n,1.0,0.0,263810.0,4194.0,6377,4194.0
15162,1,N,1,4,10555,20.0,N,전북,서비스,5073126.0,N,n,0.0,0.0,36600.0,4645.0,0,4645.0
15167,1,N,2,3,16944,20.0,N,경기,주부,143992637.0,Y,n,1.0,0.0,513236.0,0.0,4386,4265.0
15169,2,,2,5,991,11.0,N,전북,주부,27755736.0,Y,1차산업,5.0,2.0,291641.0,0.0,4235,4225.0
15170,1,N,2,6,8833,11.0,N,경북,주부,42308294.0,Y,기타,0.0,0.0,704689.0,0.0,5030,4910.0
15171,1,N,2,4,20555,20.0,N,대전,전문직,83524635.0,Y,사무직,2.0,1.0,1075943.0,4002.0,5234,8940.0
15172,1,N,1,3,3316,12.0,N,광주,기타,20663574.0,N,n,0.0,0.0,150150.0,0.0,2894,2865.0
15174,2,,1,5,7878,50.0,N,경기,자영업,11508118.0,N,n,0.0,0.0,1086484.0,7243.0,5360,7243.0
15175,1,N,2,3,60000,20.0,N,서울,전문직,24436365.0,N,n,0.0,0.0,263030.0,4105.0,10398,4105.0
15177,1,N,1,3,11634,12.0,N,서울,서비스,18819453.0,N,n,0.0,0.0,137680.0,3881.0,4030,3881.0
15178,1,N,2,3,22777,20.0,N,경남,서비스,18126936.0,Y,서비스,1.0,0.0,427599.0,3447.0,6683,6619.0
15181,1,N,1,4,25833,20.0,N,충남,전문직,1926430.0,N,n,0.0,0.0,323770.0,5104.0,0,5104.0
15182,1,N,2,4,19583,20.0,N,강원,주부,15708692.0,Y,사무직,2.0,1.0,387988.0,0.0,6512,4203.0
15184,1,N,1,6,9444,30.0,N,서울,서비스,8094876.0,N,n,0.0,0.0,69880.0,3881.65,2271,2271.0
15186,1,Y,2,5,16666,20.0,N,광주,기타,24151065.0,Y,전문직,2.0,2.0,242785.0,2874.0,7870,7234.0
15187,1,N,1,3,5138,20.0,N,전북,제조업,4133237.0,N,n,0.0,0.0,349046.0,3847.0,2819,3847.0
15189,1,N,2,4,11944,20.0,N,경기,주부,5218406.0,Y,제조업,1.0,0.0,166690.0,0.0,4065,4527.0
15190,1,N,1,3,11527,20.0,N,대전,서비스,15831494.0,Y,주부,0.0,0.0,141526.0,3984.0,3461,3984.0
15192,1,N,1,5,13333,20.0,N,경기,사무직,50737456.0,Y,주부,1.0,2.0,1065901.0,5964.0,5847,5964.0
15194,1,N,2,4,11666,30.0,N,부산,주부,56400439.0,Y,사무직,2.0,1.0,534354.0,0.0,4467,5307.0
15197,1,N,2,3,2361,30.0,N,강원,전문직,1363320.0,N,n,0.0,0.0,21640.0,2828.0,2673,2828.0
15198,1,N,2,3,21250,20.0,N,경기,주부,9726640.0,N,n,0.0,0.0,73988.0,0.0,6233,6148.0
15201,1,N,2,4,16250,20.0,N,전남,전문직,65897290.0,Y,n,1.0,0.0,1438496.0,4104.0,6154,4104.0
15203,1,N,2,5,20972,20.0,N,부산,주부,50083967.0,Y,자영업,2.0,2.0,499641.0,0.0,9774,8510.0
15205,1,N,2,6,32222,20.0,N,서울,주부,18441610.0,Y,n,1.0,2.0,136960.0,0.0,7168,7069.0
15206,1,N,1,3,8194,20.0,N,전남,사무직,4972152.0,N,n,0.0,0.0,37200.0,3502.0,4211,3502.0
15207,1,N,2,3,21388,20.0,N,부산,주부,31565846.0,Y,제조업,1.0,0.0,461577.0,0.0,5948,4101.0
15208,1,N,1,6,2763,99.0,N,전남,1차산업,3859552.0,Y,1차산업,1.0,3.0,92800.0,4147.0,0,0.0
15209,1,N,2,5,6666,20.0,N,광주,서비스,30273000.0,N,n,0.0,0.0,339700.0,4501.0,4311,4501.0
15210,1,N,1,4,22222,20.0,N,울산,제조업,12511130.0,Y,주부,2.0,1.0,99500.0,5637.0,5038,5637.0
15211,1,N,2,3,25833,20.0,N,경기,사무직,3433500.0,N,n,0.0,0.0,150000.0,3490.0,6011,3490.0
15212,1,N,2,5,16111,20.0,N,대전,주부,24906377.0,Y,제조업,1.0,2.0,208765.0,0.0,6258,4278.0
15215,1,Y,2,5,12083,20.0,N,경기,서비스,2528022.0,Y,n,1.0,2.0,166694.0,3059.0,5707,3059.0
15219,1,Y,1,5,3443,11.0,N,전남,사무직,4271760.0,Y,n,1.0,3.0,237320.0,4035.0,4496,4035.0
15221,1,N,2,2,18055,30.0,N,경기,자영업,2782462.0,N,n,0.0,0.0,197185.0,2736.0,7647,2736.0
15222,1,N,2,5,3749,13.0,N,대전,주부,21156000.0,Y,자영업,1.0,2.0,46300.0,0.0,5033,5121.0
15223,1,N,2,5,5348,99.0,N,경남,1차산업,2449850.0,Y,1차산업,0.0,0.0,351990.0,4601.0,0,8150.0
15224,1,N,2,7,20000,20.0,N,경기,기타,8307600.0,N,n,0.0,0.0,69230.0,0.0,1743,1690.0
15226,1,N,1,3,46805,20.0,N,경기,사무직,20004364.0,Y,주부,2.0,0.0,213121.0,4645.0,9906,4645.0
15228,2,,2,3,22777,20.0,Y,경북,주부,9311588.0,Y,제조업,2.0,1.0,181559.0,0.0,6883,4103.0
15230,1,N,1,4,15449,11.0,N,제주,서비스,5208000.0,Y,n,1.0,2.0,137150.0,4937.0,6659,4937.0
15235,1,N,2,5,13750,20.0,N,광주,주부,16941321.0,Y,n,2.0,3.0,374600.0,0.0,7134,6795.0
15236,2,,2,6,1005,11.0,N,경북,제조업,9595300.0,N,n,0.0,0.0,78650.0,4322.930232558139,2965,2965.0
15237,1,N,2,6,0,11.0,N,전남,주부,11685951.0,Y,n,2.0,3.0,485456.0,0.0,0,3164.0
15241,1,N,2,6,10342,11.0,N,충북,주부,5424000.0,N,n,0.0,0.0,45200.0,0.0,4268,4249.0
15246,1,Y,1,6,2519,13.0,N,전북,전문직,2898960.0,N,n,0.0,0.0,61680.0,4898.708333333333,4056,4039.0
15247,1,N,2,3,8915,40.0,N,대구,전문직,45035697.0,Y,n,2.0,0.0,1009545.0,3244.0,3561,3244.0
15248,1,N,2,6,6414,99.0,N,충남,1차산업,75651476.0,Y,1차산업,1.0,3.0,1116787.0,4147.0,0,3332.0
15249,1,N,2,6,22083,20.0,N,대전,주부,499000.0,Y,자영업,0.0,0.0,100000.0,0.0,7124,7124.0
15251,1,N,1,4,3687,99.0,N,충북,사무직,35269077.0,N,n,0.0,0.0,2851837.0,3718.0,0,3718.0
15256,1,N,2,4,38333,20.0,N,경기,주부,7346950.0,Y,전문직,2.0,1.0,57850.0,0.0,9719,5277.0
15257,1,N,2,3,12777,20.0,N,경남,서비스,1353355.0,Y,서비스,3.0,0.0,165595.0,3834.0,4202,7177.0
15258,1,N,2,3,11805,20.0,N,전남,주부,26914270.0,Y,기타,2.0,0.0,297362.0,0.0,4149,4217.0
15259,1,N,2,3,16111,30.0,N,경기,사무직,3315600.0,N,n,0.0,0.0,27630.0,3342.0,5122,3342.0
15260,1,N,2,4,24027,20.0,N,경기,전문직,25959625.0,N,n,0.0,0.0,207677.0,3456.0,6694,3456.0
15261,2,,2,4,15000,30.0,N,서울,주부,16379348.0,Y,사무직,2.0,1.0,533500.0,0.0,6941,5290.0
15262,1,N,2,7,31527,20.0,N,서울,기타,20367264.0,N,n,0.0,0.0,211471.0,0.0,3411,3348.0
15263,1,N,2,4,14938,20.0,N,경남,제조업,33041706.0,Y,제조업,2.0,2.0,723690.0,3243.0,6165,8187.0
15264,1,N,2,6,10555,30.0,N,충북,기타,41499552.0,N,n,0.0,0.0,625690.0,3190.0967741935483,5133,5133.0
15265,1,N,2,5,7086,99.0,N,충남,주부,17061116.0,Y,n,1.0,3.0,143600.0,0.0,0,0.0
15266,1,N,2,5,17635,12.0,N,서울,서비스,52890950.0,Y,기타,2.0,2.0,583284.0,3787.0,6824,6682.0
15267,1,N,1,3,16666,20.0,N,경남,전문직,13023914.0,N,n,0.0,0.0,346639.0,3437.0,5441,3437.0
15268,1,N,2,3,25000,20.0,N,경기,기타,3196488.0,Y,기타,0.0,0.0,87240.0,0.0,5919,4426.0
15270,1,Y,2,6,13502,12.0,N,서울,기타,21603268.0,Y,자영업,0.0,0.0,178820.0,3190.0967741935483,4528,4429.0
15272,1,N,2,4,38611,20.0,N,경기,주부,39019083.0,Y,n,2.0,2.0,453926.0,0.0,9987,9897.0
15273,1,N,1,3,14714,12.0,N,서울,전문직,6900000.0,N,n,0.0,0.0,110000.0,4620.0,0,4620.0
15275,1,N,2,4,6465,11.0,N,경북,주부,34298502.0,Y,제조업,1.0,2.0,651142.0,0.0,5502,4453.0
15278,1,N,2,5,6527,20.0,N,경기,제조업,3202100.0,N,n,0.0,0.0,45100.0,3598.0,0,3598.0
15279,1,N,1,5,11018,12.0,N,부산,서비스,5394960.0,Y,주부,0.0,0.0,45720.0,3602.0,5929,3602.0
15280,1,N,1,4,17777,20.0,N,경기,자영업,12895624.0,Y,주부,2.0,1.0,164652.0,5244.0,0,5244.0
15281,1,N,1,4,2170,11.0,N,충남,서비스,11575670.0,N,n,0.0,0.0,102343.0,3709.0,2681,3709.0
15282,1,N,2,3,16250,20.0,N,울산,사무직,31793461.0,Y,전문직,1.0,0.0,616544.0,3810.0,4938,7893.0
15283,1,Y,2,6,14145,12.0,N,서울,주부,6646560.0,N,n,0.0,0.0,54480.0,0.0,6480,6361.0
15284,1,N,1,4,20277,20.0,N,부산,사무직,41155867.0,Y,자영업,2.0,1.0,2397570.0,6309.0,6059,11068.0
15285,1,N,2,1,10277,20.0,N,경남,기타,0.0,N,n,0.0,0.0,24300.0,0.0,0,0.0
15286,1,N,2,3,19166,20.0,N,전북,전문직,16590826.0,Y,전문직,2.0,0.0,248397.0,3038.0,6243,7152.0
15287,1,N,2,4,8116,20.0,N,전남,1차산업,21327624.0,Y,서비스,3.0,1.0,719113.0,3654.0,6534,8369.0
15289,1,N,2,6,39444,20.0,N,경기,주부,6036000.0,Y,n,0.0,0.0,50300.0,0.0,0,0.0
15290,1,N,1,5,38333,20.0,N,광주,자영업,2268081.0,Y,주부,2.0,1.0,84003.0,6225.0,10531,6225.0
15291,1,N,2,4,51250,20.0,N,서울,전문직,11362224.0,Y,전문직,1.0,1.0,74500.0,4137.0,10446,11988.0
15292,2,,2,5,18333,30.0,N,서울,주부,4301809.0,N,n,0.0,0.0,108889.0,0.0,0,0.0
15293,1,N,1,3,17500,20.0,N,울산,사무직,23814783.0,Y,사무직,0.0,0.0,220671.0,4556.0,5231,8806.0
15294,1,N,1,2,19305,20.0,N,경기,사무직,8602494.0,N,n,0.0,0.0,200058.0,2879.0,8008,2879.0
15295,1,N,1,3,5910,12.0,N,충남,1차산업,8198286.0,N,n,0.0,0.0,259572.0,3550.0,0,3550.0
15296,1,N,2,3,28472,20.0,N,경남,전문직,14209092.0,N,n,0.0,0.0,120600.0,3320.0,7880,3320.0
15299,1,N,2,5,9108,12.0,N,광주,주부,17853220.0,Y,사무직,0.0,0.0,184000.0,0.0,5729,5477.0
15300,1,Y,2,5,5000,20.0,N,경북,전문직,32806850.0,N,n,0.0,0.0,541595.0,3371.0,0,3371.0
15304,1,N,1,3,2083,20.0,N,부산,사무직,2096460.0,N,n,0.0,0.0,55170.0,3329.0,2044,3329.0
15305,1,N,1,5,8883,12.0,N,부산,제조업,1804049.0,Y,n,1.0,3.0,405715.0,4652.0,5654,4652.0
15308,1,N,1,6,9076,99.0,N,충남,서비스,7048080.0,Y,전문직,0.0,0.0,60240.0,3881.65,0,0.0
15311,1,N,2,4,24444,20.0,N,전북,전문직,8722934.0,N,n,0.0,0.0,213676.0,3918.0,7392,3918.0
15312,1,N,1,3,10416,30.0,N,경기,사무직,40729169.0,N,n,0.0,0.0,1392934.0,3752.0,5126,3752.0
15313,1,N,2,3,17361,20.0,N,경남,주부,11007282.0,Y,기타,0.0,0.0,170290.0,0.0,5364,5691.0
15319,1,N,2,5,20277,20.0,N,인천,서비스,56614829.0,Y,사무직,2.0,2.0,734707.0,3494.0,8166,9084.0
15321,1,N,2,5,16411,11.0,N,전남,서비스,20624049.0,Y,전문직,1.0,3.0,594127.0,3856.0,6481,6304.0
15323,1,N,2,5,59027,20.0,N,부산,주부,53471260.0,Y,n,1.0,3.0,705870.0,0.0,12450,12204.0
15324,1,Y,1,2,30416,20.0,N,서울,기타,7610995.0,N,n,0.0,0.0,72520.0,0.0,7150,7038.0
15325,1,N,2,5,16666,30.0,N,경기,주부,159029894.0,Y,서비스,2.0,2.0,2068351.0,0.0,7658,4663.0
15326,1,N,2,5,2730,12.0,N,부산,주부,68484110.0,Y,n,1.0,2.0,400000.0,0.0,4811,4769.0
15327,1,N,1,3,33194,20.0,N,경기,사무직,9040061.0,N,n,0.0,0.0,157200.0,4156.0,8832,4156.0
15329,2,,2,4,35000,20.0,N,경기,전문직,4843600.0,N,n,0.0,0.0,111400.0,3936.0,9090,3936.0
15330,2,,2,6,8333,20.0,N,경기,주부,3552000.0,Y,전문직,0.0,0.0,74000.0,0.0,0,0.0
15331,2,,1,5,645,12.0,N,광주,서비스,1179191.0,Y,주부,0.0,0.0,148700.0,4438.0,4582,4438.0
15332,1,N,1,5,12916,20.0,N,인천,자영업,34173454.0,Y,서비스,0.0,0.0,394396.0,5614.0,6376,8756.0
15334,1,Y,2,4,26805,20.0,Y,경기,자영업,61923847.0,Y,서비스,1.0,2.0,1168576.0,4152.0,5632,10204.0
15337,1,N,2,3,5694,20.0,N,경북,주부,3094432.0,Y,n,1.0,1.0,186810.0,0.0,2625,2719.0
15338,1,N,2,3,23888,20.0,N,충남,주부,5116800.0,Y,사무직,1.0,1.0,48900.0,0.0,7276,3981.0
15340,1,N,2,3,9027,20.0,N,부산,전문직,9355328.0,N,n,0.0,0.0,101600.0,3074.0,2487,3074.0
15342,1,N,2,3,6944,20.0,N,전남,주부,2351250.0,Y,서비스,2.0,1.0,24750.0,0.0,3466,4164.0
15343,1,N,2,5,15555,20.0,N,대구,주부,6938200.0,N,n,0.0,0.0,61400.0,0.0,6484,6293.0
15345,1,N,2,4,13333,20.0,N,경기,n,10852405.0,N,n,0.0,0.0,351834.0,4204.710526315789,0,0.0
15347,1,N,1,3,5041,13.0,N,경기,사무직,17295196.0,Y,주부,0.0,0.0,242644.0,3186.0,2356,3186.0
15348,1,N,1,3,11944,20.0,N,경기,사무직,18944494.0,Y,사무직,1.0,0.0,988583.0,3905.0,3628,7024.0
15352,1,N,2,3,78333,20.0,N,서울,기타,3135000.0,N,n,0.0,0.0,250000.0,0.0,10725,10636.0
15354,1,N,2,3,17222,20.0,N,대구,전문직,29572825.0,N,n,0.0,0.0,525500.0,3446.0,4557,3446.0
15355,1,N,2,6,32222,20.0,N,대구,기타,108144330.0,N,n,0.0,0.0,992970.0,3190.0967741935483,11302,11020.0
15356,1,N,2,3,9763,11.0,N,대구,전문직,22507072.0,N,n,0.0,0.0,261600.0,3846.0,3950,3846.0
15357,1,N,2,3,18888,20.0,N,부산,자영업,9904056.0,N,n,0.0,0.0,116142.0,3828.0,5455,3828.0
15358,1,N,2,3,7096,40.0,N,경남,전문직,3192800.0,N,n,0.0,0.0,104000.0,3300.0,3702,3300.0
15359,1,N,2,3,16666,20.0,N,경북,주부,2839200.0,Y,사무직,0.0,0.0,36400.0,0.0,5666,6132.0
15362,1,N,2,5,19827,99.0,N,서울,전문직,20148231.0,N,n,0.0,0.0,207650.0,3903.0,0,3903.0
15364,2,,1,3,7280,99.0,N,경북,서비스,20383999.0,N,n,0.0,0.0,328937.0,3359.0,0,3359.0
15365,1,N,1,4,26250,20.0,N,서울,사무직,2344128.0,Y,주부,0.0,0.0,139200.0,4348.0,7570,4348.0
15367,1,Y,1,2,4305,20.0,N,강원,기타,656500.0,N,n,0.0,0.0,50500.0,0.0,2614,2614.0
15369,1,N,2,3,7621,30.0,N,인천,서비스,29081688.0,N,n,0.0,0.0,486521.0,3327.0,3402,3327.0
15370,1,N,2,5,12500,20.0,N,경남,전문직,20376749.0,Y,n,1.0,2.0,445659.0,4602.0,6703,4602.0
15371,1,N,1,3,13987,30.0,N,경기,사무직,4983358.0,N,n,0.0,0.0,202000.0,3717.0,4402,3717.0
15372,1,N,1,4,15555,20.0,N,대구,자영업,6374580.0,N,n,0.0,0.0,468025.0,4295.0,5026,4295.0
15376,1,N,2,3,57916,20.0,N,경기,전문직,25923920.0,Y,전문직,0.0,0.0,399729.0,3914.0,10413,8695.0
15377,1,Y,2,3,21250,20.0,N,광주,주부,6109200.0,Y,자영업,1.0,1.0,27800.0,0.0,5561,4821.0
15379,1,N,2,7,15982,12.0,N,서울,주부,0.0,N,n,0.0,0.0,95050.0,0.0,0,0.0
15381,1,N,2,3,22638,20.0,N,서울,주부,11424642.0,Y,전문직,1.0,0.0,304848.0,0.0,6508,4357.0
15382,2,,2,4,12934,40.0,N,경기,기타,11426582.0,Y,제조업,0.0,0.0,149050.0,2985.0,6404,7657.0
15383,1,N,1,3,20116,11.0,N,경남,사무직,5929877.0,N,n,0.0,0.0,136100.0,3233.0,5221,3233.0
15384,1,Y,1,4,21666,20.0,N,광주,사무직,5186700.0,N,n,0.0,0.0,50850.0,4642.0,5966,4642.0
15386,1,N,2,4,7083,30.0,N,인천,전문직,4080000.0,N,n,0.0,0.0,40000.0,3548.0,0,3548.0
15387,1,N,1,6,3455,12.0,N,경북,기타,4437000.0,N,n,0.0,0.0,43500.0,3190.0967741935483,3147,0.0
15388,1,N,2,2,0,20.0,N,광주,기타,1429780.0,N,n,0.0,0.0,120150.0,0.0,0,0.0
15389,1,N,1,3,12307,40.0,N,경기,사무직,1677206.0,N,n,0.0,0.0,240632.0,3943.0,3921,3943.0
15390,2,,1,5,22638,20.0,N,경기,전문직,15765036.0,Y,전문직,2.0,2.0,190144.0,5240.0,5263,9086.0
15391,1,N,1,3,11944,20.0,N,충남,사무직,4065920.0,Y,사무직,0.0,0.0,132440.0,3689.0,4222,7200.0
15392,1,N,2,4,15277,20.0,N,경남,서비스,4853050.0,N,n,0.0,0.0,48050.0,3604.0,0,3604.0
15393,1,N,2,6,9166,20.0,N,부산,주부,19794581.0,Y,기타,0.0,0.0,210400.0,0.0,3702,3669.0
15394,1,N,2,3,11527,20.0,N,경기,사무직,5460532.0,N,n,0.0,0.0,139665.0,2849.0,4422,2849.0
15395,1,N,1,6,5334,99.0,N,충북,1차산업,15954785.0,N,n,0.0,0.0,159500.0,4147.0,0,0.0
15398,1,N,2,4,9166,20.0,N,경북,제조업,8319434.0,N,n,0.0,0.0,119372.0,2910.0,4843,2910.0
15399,1,N,2,3,2186,13.0,Y,경남,주부,10897564.0,Y,사무직,2.0,0.0,355046.0,0.0,2996,4447.0
15401,1,Y,2,4,4079,40.0,N,강원,자영업,2944900.0,N,n,0.0,0.0,30050.0,4539.0,5265,4539.0
15402,1,N,2,2,11666,30.0,N,경기,사무직,26138090.0,N,n,0.0,0.0,791965.0,2643.0,2581,2643.0
15403,1,Y,2,5,23392,20.0,N,서울,주부,6955200.0,N,n,0.0,0.0,82800.0,0.0,6799,6700.0
15404,1,N,2,5,23611,20.0,N,경기,자영업,77381302.0,Y,자영업,1.0,3.0,1733352.0,5699.0,7836,10884.0
15406,1,N,1,3,23888,20.0,N,경기,사무직,11893777.0,N,n,0.0,0.0,125700.0,3816.0,5793,3816.0
15409,1,N,2,2,10951,40.0,N,충남,전문직,19499962.0,N,n,0.0,0.0,583193.0,3087.0,2655,3087.0
15410,1,N,2,4,24444,20.0,N,경기,자영업,61513712.0,Y,사무직,2.0,1.0,1722190.0,5795.0,5974,10706.0
15411,1,N,2,5,9027,20.0,N,충북,자영업,9522376.0,N,n,0.0,0.0,124900.0,4204.0,5318,4204.0
15412,2,,1,5,4305,20.0,N,경북,제조업,16420718.0,Y,기타,0.0,0.0,313666.0,4245.0,5156,5168.0
15413,1,Y,2,6,0,20.0,N,강원,주부,0.0,N,n,0.0,0.0,150640.0,0.0,0,0.0
15415,1,N,1,6,13229,99.0,N,경기,1차산업,8615576.0,Y,주부,1.0,2.0,107012.0,4147.0,0,0.0
15417,1,N,1,4,23888,20.0,N,인천,서비스,10789287.0,Y,주부,2.0,1.0,117500.0,4179.0,6752,4179.0
15418,1,N,1,3,10184,50.0,Y,서울,자영업,12315618.0,N,n,0.0,0.0,755374.0,5053.0,4398,5053.0
15419,1,N,2,5,17622,11.0,N,경남,기타,10253062.0,N,n,0.0,0.0,111350.0,3965.0,6593,3965.0
15420,1,N,2,5,3888,30.0,Y,충북,자영업,98249571.0,Y,제조업,0.0,0.0,1369005.0,4545.0,5252,10993.0
15421,1,N,2,5,9124,12.0,N,서울,주부,18257012.0,Y,n,1.0,3.0,343954.0,0.0,6469,6504.0
15423,1,Y,1,3,17083,20.0,N,인천,기타,3005760.0,N,n,0.0,0.0,353749.0,3427.0,5664,3427.0
15424,1,N,2,3,19166,20.0,N,부산,사무직,4482696.0,N,n,0.0,0.0,59628.0,3612.0,5486,3612.0
15425,1,N,2,3,17083,20.0,N,서울,전문직,2766281.0,Y,사무직,0.0,0.0,87292.0,3828.0,4333,7012.0
15426,1,Y,2,3,13888,20.0,N,충남,제조업,16842632.0,N,n,0.0,0.0,297754.0,3132.0,4121,3132.0
15427,1,N,1,3,7083,20.0,N,전북,사무직,10903627.0,N,n,0.0,0.0,125200.0,3699.0,3762,3699.0
15428,1,Y,1,4,17083,20.0,N,서울,사무직,0.0,N,n,0.0,0.0,124600.0,4315.0,7950,4315.0
15431,1,N,2,6,7506,12.0,N,부산,자영업,8771424.0,Y,기타,0.0,0.0,140380.0,4813.8378378378375,3319,3261.0
15434,1,N,2,5,19722,20.0,N,인천,전문직,55663874.0,Y,전문직,2.0,2.0,523771.0,4111.0,7383,9118.0
15438,1,Y,1,2,8750,20.0,N,부산,기타,4619498.0,N,n,0.0,0.0,212400.0,0.0,2159,2130.0
15440,1,N,2,3,22777,20.0,N,부산,자영업,6741363.0,N,n,0.0,0.0,142949.0,3423.0,6217,3423.0
15441,1,Y,2,3,23888,30.0,N,서울,서비스,1446984.0,N,n,0.0,0.0,80388.0,4128.0,7821,4128.0
